0,1,2,3
28558,СРЕДНЕСПИСОЧНАЯ ЧИСЛЕННОСТЬ ПЕДАГОГИЧЕСКИХ РАБОТНИКОВ ОРГАНИЗАЦИЙ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ДЕТЕЙ В УЧРЕЖДЕНИЯХ КУЛЬТУРЫ,"['среднесписочный_ADJ', 'численность_NOUN', 'педагогический_ADJ', 'работник_NOUN', 'организация_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'ребенок_NOUN', 'учреждение_NOUN', 'культура_NOUN']","{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 1.0, 7: 1.0, 8: 1.0, 9: 1.0, 10: 1.0, 11: 1.0, 12: 1.0, 13: 1.0, 14: 1.0, 15: 1.0, 16: 1.0, 17: 1.0, 18: 1.0, 19: 1.0, 20: 1.0, 21: 1.0, 22: 1.0, 23: 1.0, 24: 1.0, 28: 1.0, 30: 1.0, 31: 0.83333, 32: 0.83333, 33: 0.83333, 34: 0.83333, 35: 0.83333, 36: 0.83333, 37: 0.83333, 38: 0.83333, 39: 0.83333, 40: 0.83333, 41: 0.83333, 42: 0.83333, 43: 0.83333, 44: 0.83333, 45: 0.83333, 46: 0.83333, 47: 0.66667, 48: 0.66667, 49: 0.66667, 50: 0.66667, 51: 0.5, 52: 0.5, 53: 0.5, 54: 0.5, 55: 0.5, 56: 0.5, 57: 0.5, 58: 0.33333, 59: 0.33333, 60: 0.16667, 64: 0.16667, 672: 0.16667, 525: 0.16667, 68: 0.16667, 69: 0.16667, 673: 0.16667, 72: 0.16667, 74: 0.16667, 674: 0.16667, 79: 0.16667, 540: 0.16667, 671: 0.16667, 259: 0.16667, 489: 0.16667, 490: 0.16667, 491: 0.16667, 246: 0.16667, 1021: 0.16667}"
28595,ДОЛЯ ДЕТЕЙ ОХВАЧЕННЫХ ОБРАЗОВАТЕЛЬНЫМИ ПРОГРАММАМИ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ДЕТЕЙ В ОБЩЕЙ ЧИСЛЕННОСТИ ДЕТЕЙ И МОЛОДЕЖИ ОТ ДО ЛЕТ,"['доля_NOUN', 'ребенок_NOUN', 'охватывать_VERB', 'образование_NOUN', 'программа_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'ребенок_NOUN', 'общий_ADJ', 'численность_NOUN', 'ребенок_NOUN', 'молодежь_NOUN', 'год_NOUN']","{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 1.0, 7: 1.0, 8: 1.0, 9: 1.0, 10: 1.0, 11: 1.0, 12: 1.0, 13: 1.0, 14: 1.0, 15: 1.0, 16: 1.0, 17: 1.0, 18: 1.0, 19: 1.0, 20: 1.0, 21: 1.0, 22: 1.0, 23: 1.0, 24: 1.0, 28: 1.0, 30: 1.0, 31: 1.0, 32: 1.0, 33: 1.0, 34: 1.0, 35: 1.0, 36: 1.0, 37: 1.0, 38: 1.0, 39: 1.0, 40: 1.0, 41: 1.0, 42: 1.0, 43: 0.66667, 44: 0.66667, 45: 0.66667, 46: 0.66667, 47: 0.66667, 48: 0.66667, 49: 0.66667, 50: 0.66667, 51: 0.33333, 52: 0.33333, 53: 0.33333, 54: 0.33333, 55: 0.33333, 56: 0.33333, 57: 0.33333, 523: 0.33333, 79: 0.33333, 80: 0.33333, 81: 0.33333, 82: 0.33333, 211: 0.33333, 209: 0.33333, 489: 0.33333, 490: 0.33333, 491: 0.33333, 492: 0.33333, 493: 0.33333, 803: 0.33333}"
28598,ОХВАТ ДЕТЕЙ В ВОЗРАСТЕ ЛЕТ ПРОГРАММАМИ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ,"['охват_NOUN', 'ребенок_NOUN', 'возраст_NOUN', 'год_NOUN', 'программа_NOUN', 'дополнительный_ADJ', 'образование_NOUN']","{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 1.0, 7: 1.0, 8: 1.0, 9: 1.0, 10: 1.0, 11: 1.0, 12: 1.0, 13: 1.0, 14: 1.0, 15: 1.0, 16: 1.0, 17: 1.0, 18: 1.0, 19: 1.0, 20: 1.0, 21: 1.0, 22: 1.0, 23: 1.0, 24: 1.0, 28: 1.0, 30: 1.0, 31: 1.0, 32: 1.0, 33: 0.5, 34: 0.5, 35: 0.5, 36: 0.5, 37: 0.5, 38: 0.5, 39: 0.5, 40: 0.5, 41: 0.5, 42: 0.5, 43: 0.5, 44: 0.5, 45: 0.5, 46: 0.5, 47: 0.5, 48: 0.5, 49: 0.5, 50: 0.5, 51: 0.5, 52: 0.5, 53: 0.5, 54: 0.5, 55: 0.5, 56: 0.5, 57: 0.5, 79: 0.5, 80: 0.5, 81: 0.5, 82: 0.5, 211: 0.5, 994: 0.5, 209: 0.5}"
28599,КОЛИЧЕСТВО ПРЕПОДАВАТЕЛЕЙ УЧИТЕЛЕЙ ПЕДАГОГОВ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ КОТОРЫМ ОКАЗАНА ФИНАНСОВАЯ ПОДДЕРЖКА ПО РЕЗУЛЬТАТАМ УЧАСТИЯ УЧЕНИКОВ ВОСПИТАННИКОВ В ОЛИМПИАДАХ НАУЧНО ПРАКТИЧЕСКИХ КОНФЕРЕНЦИЯХ КОНКУРСАХ ФЕСТИВАЛЯХ СМОТРАХ СОРЕВНОВАНИЯХ ТУРНИРАХ И ЧЕМПИОНАТАХ,"['количество_NOUN', 'преподаватель_NOUN', 'учитель_NOUN', 'педагог_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'который_DET', 'оказывать_VERB', 'финансовый_ADJ', 'поддержка_NOUN', 'результат_NOUN', 'участие_NOUN', 'ученик_NOUN', 'воспитанник_NOUN', 'олимпиада_NOUN', 'научно_ADV', 'практический_ADJ', 'конференция_NOUN', 'конкурс_NOUN', 'фестиваль_NOUN', 'смотр_NOUN', 'соревнование_NOUN', 'турнир_NOUN', 'чемпионат_NOUN']","{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 1.0, 7: 1.0, 8: 1.0, 9: 1.0, 10: 1.0, 11: 1.0, 12: 1.0, 13: 1.0, 14: 1.0, 15: 1.0, 16: 1.0, 17: 1.0, 18: 1.0, 19: 1.0, 20: 1.0, 21: 1.0, 22: 1.0, 23: 1.0, 24: 1.0, 537: 0.04762, 538: 0.04762, 539: 0.04762, 28: 1.0, 30: 1.0, 31: 1.0, 32: 1.0, 33: 1.0, 34: 1.0, 35: 1.0, 36: 1.0, 37: 0.95238, 38: 0.95238, 39: 0.95238, 40: 0.95238, 41: 0.95238, 42: 0.95238, 299: 0.04762, 44: 0.90476, 45: 0.85714, 46: 0.85714, 47: 0.85714, 48: 0.85714, 49: 0.85714, 50: 0.85714, 51: 0.61905, 52: 0.42857, 53: 0.33333, 54: 0.33333, 55: 0.28571, 56: 0.2381, 57: 0.14286, 929: 0.04762, 323: 0.04762, 327: 0.04762, 328: 0.04762, 79: 0.14286, 80: 0.14286, 81: 0.14286, 82: 0.09524, 83: 0.04762, 84: 0.04762, 85: 0.04762, 43: 0.95238, 527: 0.19048, 528: 0.04762, 300: 0.04762, 529: 0.14286, 378: 0.04762, 383: 0.04762, 534: 0.14286, 135: 0.04762, 136: 0.04762, 535: 0.09524, 86: 0.04762, 142: 0.04762, 143: 0.04762, 145: 0.04762, 147: 0.04762, 706: 0.04762, 452: 0.04762, 525: 0.2381, 415: 0.04762, 417: 0.04762, 304: 0.04762, 526: 0.2381, 446: 0.09524, 447: 0.09524, 448: 0.09524, 288: 0.09524, 450: 0.09524, 451: 0.04762, 308: 0.04762, 289: 0.09524, 200: 0.04762, 201: 0.04762, 202: 0.04762, 203: 0.04762, 460: 0.19048, 461: 0.14286, 462: 0.14286, 463: 0.04762, 464: 0.04762, 466: 0.09524, 467: 0.04762, 468: 0.04762, 470: 0.04762, 215: 0.04762, 216: 0.04762, 217: 0.04762, 218: 0.04762, 762: 0.04762, 536: 0.04762, 489: 0.2381, 490: 0.2381, 491: 0.2381, 752: 0.04762, 707: 0.04762, 760: 0.04762, 708: 0.04762, 298: 0.09524}"
28613,ДОЛЯ ДЕТЕЙ ОХВАЧЕННЫХ ОБРАЗОВАТЕЛЬНЫМИ ПРОГРАММАМИ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ДЕТЕЙ В ОБЩЕЙ ЧИСЛЕННОСТИ ДЕТЕЙ ЛЕТ,"['доля_NOUN', 'ребенок_NOUN', 'охватывать_VERB', 'образование_NOUN', 'программа_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'ребенок_NOUN', 'общий_ADJ', 'численность_NOUN', 'ребенок_NOUN', 'год_NOUN']","{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 1.0, 7: 1.0, 8: 1.0, 9: 1.0, 10: 1.0, 11: 1.0, 12: 1.0, 13: 1.0, 14: 1.0, 15: 1.0, 16: 1.0, 17: 1.0, 18: 1.0, 19: 1.0, 20: 1.0, 21: 1.0, 22: 1.0, 23: 1.0, 24: 1.0, 28: 1.0, 30: 1.0, 31: 1.0, 32: 1.0, 33: 1.0, 34: 1.0, 35: 1.0, 36: 1.0, 37: 1.0, 38: 1.0, 39: 1.0, 40: 1.0, 41: 1.0, 42: 1.0, 43: 0.5, 44: 0.5, 45: 0.5, 46: 0.5, 47: 0.5, 48: 0.5, 49: 0.5, 50: 0.5, 51: 0.5, 52: 0.5, 53: 0.5, 54: 0.5, 55: 0.5, 56: 0.5, 57: 0.5, 79: 0.5, 80: 0.5, 81: 0.5, 82: 0.5, 211: 0.5, 209: 0.5, 803: 0.5}"
28615,ДОЛЯ ДЕТЕЙ ОХВАЧЕННЫХ ОБРАЗОВАТЕЛЬНЫМИ ПРОГРАММАМИ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ДЕТЕЙ И МОЛОДЕЖИ В ВОЗРАСТЕ ОТ ДО ЛЕТ,"['доля_NOUN', 'ребенок_NOUN', 'охватывать_VERB', 'образование_NOUN', 'программа_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'ребенок_NOUN', 'молодежь_NOUN', 'возраст_NOUN', 'год_NOUN']","{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 1.0, 7: 1.0, 8: 1.0, 9: 1.0, 10: 1.0, 11: 1.0, 12: 1.0, 13: 1.0, 14: 1.0, 15: 1.0, 16: 1.0, 17: 1.0, 18: 1.0, 19: 1.0, 20: 1.0, 21: 1.0, 22: 1.0, 23: 1.0, 24: 1.0, 28: 1.0, 30: 1.0, 31: 1.0, 32: 1.0, 33: 1.0, 34: 1.0, 35: 1.0, 36: 1.0, 37: 1.0, 38: 1.0, 39: 1.0, 40: 1.0, 41: 1.0, 42: 1.0, 43: 0.66667, 44: 0.66667, 45: 0.66667, 46: 0.66667, 47: 0.66667, 48: 0.66667, 49: 0.66667, 50: 0.66667, 51: 0.33333, 52: 0.33333, 53: 0.33333, 54: 0.33333, 55: 0.33333, 56: 0.33333, 57: 0.33333, 523: 0.33333, 79: 0.33333, 80: 0.33333, 81: 0.33333, 82: 0.33333, 211: 0.33333, 209: 0.33333, 489: 0.33333, 490: 0.33333, 491: 0.33333, 492: 0.33333, 493: 0.33333, 803: 0.33333}"
28636,ПОЛНОТА РАСХОДОВАНИЯ ПЛАНОВОГО ФОНДА ОПЛАТЫ ТРУДА ПЕДАГОГИЧЕСКОГО ПЕРСОНАЛА МУНИЦИПАЛЬНЫХ ОРГАНИЗАЦИЙ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ,"['полнота_NOUN', 'расходование_NOUN', 'план_NOUN', 'фонд_NOUN', 'оплата_NOUN', 'труд_NOUN', 'педагогический_ADJ', 'персонал_NOUN', 'муниципальный_ADJ', 'организация_NOUN', 'дополнительный_ADJ', 'образование_NOUN']","{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 1.0, 7: 1.0, 8: 1.0, 9: 1.0, 10: 1.0, 11: 1.0, 12: 1.0, 13: 1.0, 14: 1.0, 15: 1.0, 16: 1.0, 17: 1.0, 18: 1.0, 19: 1.0, 20: 1.0, 21: 1.0, 22: 1.0, 23: 1.0, 24: 1.0, 667: 0.1, 28: 1.0, 30: 1.0, 31: 1.0, 32: 1.0, 33: 1.0, 34: 1.0, 35: 1.0, 36: 0.9, 37: 0.9, 38: 0.9, 39: 0.8, 40: 0.8, 41: 0.8, 42: 0.7, 43: 0.7, 44: 0.7, 45: 0.7, 46: 0.7, 47: 0.6, 48: 0.5, 49: 0.4, 50: 0.4, 51: 0.2, 52: 0.2, 53: 0.1, 54: 0.1, 55: 0.1, 56: 0.1, 57: 0.1, 58: 0.1, 59: 0.1, 60: 0.1, 64: 0.1, 672: 0.1, 68: 0.1, 69: 0.1, 673: 0.1, 458: 0.1, 965: 0.1, 866: 0.1, 551: 0.1, 525: 0.1, 675: 0.1, 540: 0.1, 805: 0.1, 610: 0.1, 489: 0.1, 490: 0.1, 491: 0.1, 552: 0.1, 967: 0.1, 553: 0.1, 671: 0.1, 554: 0.1}"
28638,ДОЛЯ ВОСПИТАННИКОВ МУНИЦИПАЛЬНЫХ ОРГАНИЗАЦИЙ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ СТАВШИХ ПОБЕДИТЕЛЯМИ И ПРИЗЕРАМИ ВСЕРОССИЙСКИХ И МЕЖДУНАРОДНЫХ МЕРОПРИЯТИЙ,"['доля_NOUN', 'воспитанник_NOUN', 'муниципальный_ADJ', 'организация_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'становиться_VERB', 'победитель_NOUN', 'призер_NOUN', 'всероссийский_ADJ', 'международный_ADJ', 'мероприятие_NOUN']","{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 1.0, 7: 1.0, 8: 1.0, 9: 1.0, 10: 1.0, 11: 1.0, 12: 1.0, 13: 1.0, 14: 1.0, 15: 1.0, 16: 1.0, 17: 1.0, 18: 1.0, 19: 1.0, 20: 1.0, 21: 1.0, 22: 1.0, 23: 1.0, 24: 1.0, 793: 0.11111, 539: 0.11111, 28: 1.0, 30: 1.0, 31: 1.0, 32: 1.0, 33: 1.0, 34: 1.0, 35: 1.0, 36: 0.88889, 37: 0.88889, 38: 0.88889, 39: 0.77778, 40: 0.77778, 41: 0.77778, 42: 0.77778, 43: 0.66667, 44: 0.55556, 45: 0.55556, 46: 0.55556, 47: 0.55556, 48: 0.33333, 49: 0.33333, 50: 0.33333, 51: 0.22222, 52: 0.11111, 53: 0.11111, 54: 0.11111, 55: 0.11111, 56: 0.11111, 57: 0.11111, 58: 0.11111, 59: 0.11111, 60: 0.11111, 650: 0.11111, 653: 0.11111, 64: 0.11111, 782: 0.11111, 68: 0.11111, 69: 0.11111, 525: 0.11111, 526: 0.11111, 953: 0.11111, 784: 0.11111, 866: 0.11111, 485: 0.11111, 489: 0.11111, 490: 0.11111, 491: 0.11111, 635: 0.22222, 636: 0.22222, 637: 0.11111, 638: 0.11111, 639: 0.11111}"
28684,ДОЛЯ ШКОЛЬНИКОВ ОХВАЧЕННЫХ ДОПОЛНИТЕЛЬНЫМ ОБРАЗОВАНИЕМ В ОБЩЕЙ ЧИСЛЕННОСТИ УЧАЩИХСЯ КЛАССОВ,"['доля_NOUN', 'школьник_NOUN', 'охватывать_VERB', 'дополнительный_ADJ', 'образование_NOUN', 'общий_ADJ', 'численность_NOUN', 'учащийся_NOUN', 'класс_NOUN']","{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 1.0, 7: 1.0, 8: 1.0, 9: 1.0, 10: 1.0, 11: 1.0, 12: 1.0, 13: 1.0, 14: 1.0, 15: 1.0, 16: 1.0, 17: 1.0, 18: 1.0, 19: 1.0, 20: 1.0, 21: 1.0, 22: 1.0, 23: 1.0, 24: 1.0, 28: 1.0, 30: 1.0, 31: 1.0, 32: 1.0, 33: 1.0, 34: 1.0, 35: 1.0, 36: 1.0, 37: 1.0, 38: 1.0, 39: 1.0, 40: 1.0, 41: 1.0, 42: 1.0, 43: 0.75, 44: 0.75, 45: 0.75, 46: 0.75, 47: 0.5, 48: 0.5, 49: 0.5, 50: 0.5, 691: 0.25, 695: 0.25, 803: 0.25, 489: 0.5, 490: 0.5, 491: 0.5, 492: 0.5, 493: 0.5, 494: 0.5, 496: 0.5, 497: 0.5, 498: 0.5, 499: 0.5, 500: 0.25, 502: 0.25, 503: 0.25}"
28688,ОБЪЕМ БЮДЖЕТНЫХ АССИГНОВАНИЙ В ДОПОЛНИТЕЛЬНОЕ ОБРАЗОВАНИЕ,"['объем_NOUN', 'бюджет_NOUN', 'ассигнование_NOUN', 'дополнительный_ADJ', 'образование_NOUN']","{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 1.0, 7: 1.0, 8: 1.0, 9: 1.0, 10: 1.0, 11: 1.0, 12: 1.0, 13: 1.0, 14: 1.0, 15: 1.0, 16: 1.0, 17: 1.0, 18: 1.0, 19: 1.0, 20: 1.0, 21: 1.0, 22: 1.0, 23: 1.0, 24: 1.0, 299: 0.66667, 28: 1.0, 30: 1.0, 31: 1.0, 32: 1.0, 33: 1.0, 34: 1.0, 35: 1.0, 36: 1.0, 37: 1.0, 38: 1.0, 39: 1.0, 40: 1.0, 41: 1.0, 42: 1.0, 43: 1.0, 44: 1.0, 45: 1.0, 46: 1.0, 47: 1.0, 48: 1.0, 49: 1.0, 50: 1.0, 51: 1.0, 52: 1.0, 53: 1.0, 54: 1.0, 55: 1.0, 56: 1.0, 314: 0.33333, 315: 0.33333, 309: 0.33333, 288: 1.0, 323: 0.33333, 324: 0.33333, 325: 0.33333, 289: 1.0, 305: 0.33333, 300: 0.33333, 306: 0.33333, 304: 0.33333, 298: 1.0}"
28690,ОХВАТ ДЕТЕЙ В ВОЗРАСТЕ ЛЕТ ПРОГРАММАМИ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ,"['охват_NOUN', 'ребенок_NOUN', 'возраст_NOUN', 'год_NOUN', 'программа_NOUN', 'дополнительный_ADJ', 'образование_NOUN']","{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 1.0, 7: 1.0, 8: 1.0, 9: 1.0, 10: 1.0, 11: 1.0, 12: 1.0, 13: 1.0, 14: 1.0, 15: 1.0, 16: 1.0, 17: 1.0, 18: 1.0, 19: 1.0, 20: 1.0, 21: 1.0, 22: 1.0, 23: 1.0, 24: 1.0, 28: 1.0, 30: 1.0, 31: 1.0, 32: 1.0, 33: 0.5, 34: 0.5, 35: 0.5, 36: 0.5, 37: 0.5, 38: 0.5, 39: 0.5, 40: 0.5, 41: 0.5, 42: 0.5, 43: 0.5, 44: 0.5, 45: 0.5, 46: 0.5, 47: 0.5, 48: 0.5, 49: 0.5, 50: 0.5, 51: 0.5, 52: 0.5, 53: 0.5, 54: 0.5, 55: 0.5, 56: 0.5, 57: 0.5, 79: 0.5, 80: 0.5, 81: 0.5, 82: 0.5, 211: 0.5, 994: 0.5, 209: 0.5}"
28696,ПРОВЕДЕНИЕ РАБОТ ПО ПРОЕКТИРОВАНИЮ МОНТАЖУ И РЕМОНТУ СИСТЕМ АВТОМАТИЧЕСКОЙ ПОЖАРНОЙ СИГНАЛИЗАЦИИ СИСТЕМ ОПОВЕЩЕНИЯ И УПРАВЛЕНИЯ ЭВАКУАЦИЕЙ ЛЮДЕЙ ПРИ ПОЖАРЕ НА ОБЪЕКТАХ СОЦИАЛЬНОЙ СФЕРЫ ШКОЛЫ САДЫ УЧРЕЖДЕНИЯ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ИМ В А ГРОМОВА УЧРЕЖДЕНИЯ БИС ОЗДОРОВИТЕЛЬНЫЙ КОМПЛЕКС И Д ДК ИМ М ГОРЬКОГО,"['проведение_NOUN', 'работа_NOUN', 'проектирование_NOUN', 'монтаж_NOUN', 'ремонт_NOUN', 'система_NOUN', 'автоматический_ADJ', 'пожар_NOUN', 'сигнализация_NOUN', 'система_NOUN', 'оповещение_NOUN', 'управление_NOUN', 'эвакуация_NOUN', 'человек_NOUN', 'пожар_NOUN', 'объект_NOUN', 'социальный_ADJ', 'сфера_NOUN', 'школа_NOUN', 'сад_NOUN', 'учреждение_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'громов_NOUN', 'учреждение_NOUN', 'бис_INTJ', 'оздоровительный_ADJ', 'комплекс_NOUN', 'горький_NOUN']","{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 1.0, 7: 1.0, 8: 0.96296, 9: 0.96296, 10: 0.96296, 11: 0.96296, 12: 0.92593, 13: 0.92593, 14: 0.92593, 15: 0.88889, 16: 0.88889, 17: 0.88889, 18: 0.88889, 19: 0.88889, 20: 0.85185, 21: 0.85185, 22: 0.85185, 23: 0.85185, 24: 0.85185, 260: 0.03704, 513: 0.03704, 28: 0.85185, 858: 0.03704, 30: 0.85185, 31: 0.85185, 32: 0.77778, 33: 0.77778, 34: 0.77778, 35: 0.77778, 36: 0.77778, 37: 0.77778, 38: 0.77778, 39: 0.7037, 40: 0.7037, 41: 0.7037, 42: 0.7037, 43: 0.7037, 44: 0.7037, 45: 0.7037, 46: 0.66667, 47: 0.66667, 48: 0.66667, 49: 0.62963, 50: 0.55556, 51: 0.51852, 52: 0.48148, 53: 0.48148, 54: 0.44444, 55: 0.44444, 56: 0.37037, 57: 0.33333, 58: 0.11111, 59: 0.11111, 317: 0.03704, 318: 0.03704, 321: 0.03704, 583: 0.03704, 72: 0.07407, 1097: 0.03704, 74: 0.07407, 75: 0.03704, 76: 0.03704, 1122: 0.03704, 590: 0.03704, 79: 0.22222, 80: 0.18519, 81: 0.14815, 82: 0.14815, 83: 0.14815, 84: 0.14815, 85: 0.14815, 86: 0.14815, 87: 0.07407, 88: 0.07407, 89: 0.03704, 90: 0.03704, 859: 0.03704, 94: 0.03704, 95: 0.03704, 96: 0.03704, 97: 0.03704, 98: 0.03704, 1123: 0.03704, 1127: 0.03704, 573: 0.03704, 574: 0.03704, 299: 0.03704, 384: 0.03704, 385: 0.03704, 130: 0.03704, 135: 0.07407, 392: 0.03704, 394: 0.03704, 395: 0.03704, 857: 0.07407, 405: 0.03704, 152: 0.07407, 154: 0.07407, 514: 0.03704, 156: 0.07407, 849: 0.07407, 425: 0.03704, 427: 0.03704, 429: 0.03704, 705: 0.03704, 1098: 0.03704, 288: 0.03704, 262: 0.03704, 1111: 0.03704, 289: 0.03704, 1100: 0.03704, 855: 0.07407, 472: 0.03704, 473: 0.03704, 474: 0.03704, 848: 0.07407, 593: 0.03704, 489: 0.03704, 490: 0.03704, 491: 0.03704, 492: 0.03704, 493: 0.03704, 494: 0.03704, 496: 0.03704, 1009: 0.07407, 245: 0.03704, 1065: 0.03704, 298: 0.03704, 1109: 0.03704}"
28705,ДОЛЯ ДЕТЕЙ В ВОЗРАСТЕ ОТ ДО ЛЕТ ОБУЧАЮЩИХСЯ ПО ДОПОЛНИТЕЛЬНЫМ ОБРАЗОВАТЕЛЬНЫМ ПРОГРАММАМ В ОБЩЕЙ ЧИСЛЕННОСТИ ДЕТЕЙ ЭТОГО ВОЗРАСТА В СФЕРЕ КУЛЬТУРЫ И СПОРТА,"['доля_NOUN', 'ребенок_NOUN', 'возраст_NOUN', 'год_NOUN', 'обученность_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'программа_NOUN', 'общий_ADJ', 'численность_NOUN', 'ребенок_NOUN', 'возраст_NOUN', 'сфера_NOUN', 'культура_NOUN', 'спорт_NOUN']","{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 1.0, 7: 1.0, 8: 1.0, 9: 1.0, 10: 1.0, 11: 1.0, 12: 1.0, 13: 1.0, 14: 1.0, 15: 1.0, 16: 1.0, 17: 1.0, 18: 1.0, 19: 1.0, 20: 1.0, 21: 1.0, 22: 1.0, 23: 1.0, 24: 1.0, 299: 0.2, 28: 0.8, 30: 0.8, 31: 0.8, 32: 0.8, 33: 0.8, 34: 0.8, 35: 0.8, 36: 0.8, 37: 0.8, 38: 0.8, 39: 0.8, 40: 0.8, 41: 0.8, 42: 0.8, 43: 0.8, 44: 0.8, 45: 0.8, 46: 0.8, 47: 0.8, 48: 0.8, 49: 0.8, 50: 0.6, 51: 0.6, 52: 0.6, 53: 0.6, 54: 0.6, 55: 0.6, 56: 0.6, 57: 0.4, 317: 0.2, 318: 0.2, 288: 0.2, 578: 0.2, 289: 0.2, 79: 0.4, 80: 0.2, 81: 0.2, 82: 0.2, 211: 0.2, 209: 0.2, 259: 0.2, 321: 0.2, 1042: 0.2, 246: 0.2, 298: 0.2}"
28710,ОТНОШЕНИЕ СРЕДНЕМЕСЯЧНОЙ ЗАРАБОТНОЙ ПЛАТЫ ПЕДАГОГОВ ГОСУДАРСТВЕННЫХ ОРГАНИЗАЦИЙ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ДЕТЕЙ К СРЕДНЕМЕСЯЧНОЙ ЗАРАБОТНОЙ ПЛАТЕ В ОБЩЕМ ОБРАЗОВАНИИ ЗАБАЙКАЛЬСКОГО РАЙОНА,"['отношение_NOUN', 'среднемесячный_ADJ', 'заработный_ADJ', 'плата_NOUN', 'педагог_NOUN', 'государство_NOUN', 'организация_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'ребенок_NOUN', 'среднемесячный_ADJ', 'заработный_ADJ', 'плата_NOUN', 'общий_ADJ', 'образование_NOUN', 'район_NOUN']","{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 1.0, 7: 1.0, 8: 1.0, 9: 1.0, 10: 1.0, 11: 1.0, 12: 1.0, 13: 1.0, 14: 1.0, 15: 1.0, 16: 1.0, 17: 1.0, 18: 1.0, 19: 1.0, 20: 1.0, 21: 1.0, 22: 1.0, 23: 1.0, 24: 1.0, 281: 0.09091, 282: 0.09091, 559: 0.18182, 28: 1.0, 30: 1.0, 31: 1.0, 32: 1.0, 33: 1.0, 34: 1.0, 35: 1.0, 36: 1.0, 37: 1.0, 38: 0.81818, 39: 0.81818, 40: 0.81818, 41: 0.81818, 42: 0.81818, 43: 0.81818, 44: 0.81818, 45: 0.81818, 46: 0.81818, 47: 0.81818, 48: 0.72727, 49: 0.72727, 50: 0.72727, 51: 0.27273, 52: 0.27273, 53: 0.27273, 54: 0.18182, 55: 0.18182, 56: 0.18182, 57: 0.18182, 58: 0.09091, 59: 0.09091, 60: 0.09091, 906: 0.18182, 437: 0.09091, 64: 0.09091, 435: 0.09091, 907: 0.18182, 68: 0.09091, 69: 0.09091, 551: 0.36364, 525: 0.09091, 640: 0.09091, 561: 0.18182, 526: 0.09091, 436: 0.09091, 527: 0.09091, 528: 0.09091, 438: 0.09091, 489: 0.09091, 490: 0.09091, 491: 0.09091, 641: 0.09091, 635: 0.09091, 636: 0.09091, 637: 0.09091, 638: 0.09091, 639: 0.09091}"
